ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
99753,Hans-Georg Reimann,M,31,180,65,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,Bronze
99753,Hans-Georg Reimann,M,34,180,65,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,Silver
99757,Daniela Reimer,F,21,170,59,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Silver
99763,Andrew Roland Rein,M,26,172,68,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
99775,Franz Reindl,M,21,177,78,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
99778,"Heidemarie ""Heidi"" Reineck",F,16,163,58,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
99778,"Heidemarie ""Heidi"" Reineck",F,20,163,58,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
99778,"Heidemarie ""Heidi"" Reineck",F,20,163,58,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
99779,Thomas Reineck,M,24,191,84,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
99779,Thomas Reineck,M,28,191,84,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
99780,Maximilian Reinelt,M,23,195,98,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
99780,Maximilian Reinelt,M,27,195,98,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
99781,Sascha Reinelt,M,31,179,76,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
99793,Nicole Reinhardt,F,22,179,65,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
99794,Sybille Reinhardt (Tietze-),F,22,176,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Gold
99796,Wolfgang Reinhardt,M,21,178,68,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Pole Vault,Silver
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,Gold
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,Gold
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
99844,Ernst Reiter,M,21,183,78,West Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
99844,Ernst Reiter,M,25,183,78,West Germany,FRG,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
99847,Mario Reiter,M,27,176,78,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,Gold
99849,"Josef ""Pepi"" Reiter",M,25,168,70,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze
99852,Nina Reithmayer,F,25,171,66,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Silver
99859,Christian Reitz,M,21,183,93,Germany,GER,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
99859,Christian Reitz,M,29,183,93,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
99860,Christopher Reitz,M,19,184,85,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold
99869,Ildik Rejt-Ujlaky-Sgi,F,23,164,56,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Team",Silver
99869,Ildik Rejt-Ujlaky-Sgi,F,27,164,56,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Individual",Gold
99869,Ildik Rejt-Ujlaky-Sgi,F,27,164,56,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Gold
99869,Ildik Rejt-Ujlaky-Sgi,F,31,164,56,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Individual",Bronze
99869,Ildik Rejt-Ujlaky-Sgi,F,31,164,56,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",Silver
99869,Ildik Rejt-Ujlaky-Sgi,F,35,164,56,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",Silver
99869,Ildik Rejt-Ujlaky-Sgi,F,39,164,56,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",Bronze
99873,Andrey Mikhaylovich Rekechinsky,M,23,190,109,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
99887,Richard Frederick Remer,M,36,178,68,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres Walk",Bronze
99892,Keith J. Remfry,M,28,193,114,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Open Class,Silver
99895,Lindy John Remigino,M,21,173,67,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,Gold
99895,Lindy John Remigino,M,21,173,67,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
99906,Shannon Colleen Rempel,F,21,173,70,Canada,CAN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
99913,Ren Cancan,F,24,167,51,China,CHN,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,Silver
99913,Ren Cancan,F,28,167,51,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Bronze
99917,Ren Hui,F,22,180,77,China,CHN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's 500 metres,Bronze
99924,Ren Qian,F,15,162,49,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,Gold
99930,Ren Ye,F,22,170,63,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
99932,Renan dal Zotto,M,24,190,90,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Silver
99933,Renan Brito Soares,M,23,187,86,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
99942,Renato Soares de Oliveira Augusto,M,28,186,90,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
99946,ric Renaud,M,23,190,85,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
99950,Philippe Renaud,M,25,178,76,France,FRA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
99962,Sharon Susan Rendle,F,26,155,52,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Lightweight,Bronze
99971,Max Rendschmidt,M,22,186,90,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
99971,Max Rendschmidt,M,22,186,90,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
99978,Victor Iosifovich Reneischi,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
99978,Victor Iosifovich Reneischi,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
99978,Victor Iosifovich Reneischi,M,29,178,81,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
99983,Jesse Banard Renick,M,30,188,84,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
99988,Silke Renk (-Lange),F,25,173,75,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Javelin Throw,Gold
99992,"Karlheinz ""Heinz"" Renneberg",M,33,182,87,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Gold
99996,Sara Renner,F,29,168,63,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver
100006,Heidi Maria Renoth (-Kraja),F,19,176,62,Germany,GER,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,Silver
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
100013,Ren Rensch,M,19,155,50,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Silver
100023,Jackeline Rentera Castillo,F,22,167,58,Colombia,COL,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
100023,Jackeline Rentera Castillo,F,26,167,58,Colombia,COL,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
100032,"Robert Peter ""Robbie"" Renwick",M,28,184,80,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
100046,Roline Virginie Repelaer van Driel,F,24,189,84,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
100046,Roline Virginie Repelaer van Driel,F,27,189,84,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
100050,Attila Repka,M,24,172,75,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
100055,Sami Matti Repo,M,26,177,70,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
100064,Vladimir Georgiyevich Repyev,M,24,193,92,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
100072,"Stephen Karl ""Steve"" Rerych",M,22,200,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
100072,"Stephen Karl ""Steve"" Rerych",M,22,200,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
100073,Alexander Resch,M,22,179,72,Germany-2,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
100073,Alexander Resch,M,30,179,72,Germany-2,GER,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Bronze
100092,Stefan Mykhailovych Reshko,M,29,182,77,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Bronze
100094,Stuart Reside,M,25,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
100097,"Hans-Joachim ""Jochen"" Reske",M,20,184,80,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
100100,Helen Resor,F,20,178,70,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
100106,Marie-Claire Restoux,F,28,167,54,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,Gold
100110,Ximena Restrepo Gaviria,F,23,175,58,Colombia,COL,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 400 metres,Bronze
100118,Helmut Rethemeier,M,37,178,68,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
100132,Martin Rettl,M,28,184,73,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Men's Skeleton,Silver
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,Gold
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Silver
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,Silver
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
100146,Fabienne Reuteler,F,22,168,58,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,Bronze
100158,Katherine Reutter,F,21,170,61,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver
100158,Katherine Reutter,F,21,170,61,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
100162,Odalis Rev Jimnez,F,22,173,66,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Middleweight,Gold
100167,Daniel Jean Claude Ernest Revenu,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
100167,Daniel Jean Claude Ernest Revenu,M,29,187,72,France,FRA,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,33,187,72,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Bronze
100192,Lucas Martn Rey,M,33,177,74,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
100193,Matas Rey,M,31,178,72,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
100201,Thierry Rey,M,21,172,66,France,FRA,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Extra-Lightweight,Gold
100215,Diego Antonio Reyes Rosales,M,19,190,66,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
100218,Faustino Reyes Lpez,M,17,175,57,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,Silver
100219,Felipe Reyes Cabaas,M,28,205,109,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver
100219,Felipe Reyes Cabaas,M,32,205,109,Spain,ESP,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
100219,Felipe Reyes Cabaas,M,36,205,109,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
100228,Pedro Antonio Reyes Gonzlez,M,27,184,80,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
100254,"Harry Lee ""Butch"" Reynolds, Jr.",M,24,193,84,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,Silver
100254,"Harry Lee ""Butch"" Reynolds, Jr.",M,24,193,84,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
100262,Kevin Reynolds,M,23,177,60,Canada,CAN,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Silver
100264,Kristina Joana Reynolds,F,32,181,71,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
100267,Mark Jeffrey Reynolds,M,32,192,88,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Keelboat,Silver
100267,Mark Jeffrey Reynolds,M,36,192,88,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,Gold
100267,Mark Jeffrey Reynolds,M,44,192,88,United States,USA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,Gold
100268,Martin Edward Reynolds,M,23,185,77,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
100282,Hossein Reza Zadeh,M,22,185,155,Iran,IRI,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100282,Hossein Reza Zadeh,M,26,185,155,Iran,IRI,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100287,Ali Reza Rezaei,M,28,182,120,Iran,IRI,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
100289,Ghasem Gholamreza Rezaei,M,26,185,100,Iran,IRI,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
100289,Ghasem Gholamreza Rezaei,M,30,185,100,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
100290,Valery Grigoryevich Rezantsev,M,25,176,90,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
100290,Valery Grigoryevich Rezantsev,M,29,176,90,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
100300,Wladimir Reznitschenko,M,23,187,82,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Bronze
100300,Wladimir Reznitschenko,M,26,187,82,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",Gold
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,23,162,55,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,Silver
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,23,162,55,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,27,162,55,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,27,162,55,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Bronze
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,29,162,55,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
100306,Manon Ann Rhaume (-St. Cyr),F,25,170,60,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,17,163,82,United States,USA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Women's Double Trap,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,21,163,82,United States,USA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,Bronze
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,25,163,82,United States,USA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,29,163,82,United States,USA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Silver
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,33,163,82,United States,USA,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,37,163,82,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,Bronze
100317,George Vincent Rhoden,M,25,178,68,Jamaica,JAM,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,Gold
100317,George Vincent Rhoden,M,25,178,68,Jamaica,JAM,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
100330,Vitaliy Rhimov,M,23,170,60,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
100333,Ri Chun-Ok,F,25,172,74,North Korea,PRK,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Bronze
100351,Ri Se-Gwang,M,31,155,54,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,Gold
100354,Ri Song-Hui,F,21,152,55.5,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Silver
100354,Ri Song-Hui,F,25,152,55.5,North Korea,PRK,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Silver
100360,Ri Yong-Sam,M,23,162,58,North Korea,PRK,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
100361,Yuliya Petrivna Riabchynska,F,25,164,63,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
100380,Xavier Ribas Centelles,M,32,178,76,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
100388,Edson Luciano Ribeiro,M,23,190,95,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
100388,Edson Luciano Ribeiro,M,27,190,95,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
100390,Maria Fernanda Moreira Ribeiro,F,27,161,48,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 10,000 metres",Gold
100390,Maria Fernanda Moreira Ribeiro,F,31,161,48,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",Bronze
100423,Philippe Claude Riboud,M,23,193,97,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Individual",Bronze
100423,Philippe Claude Riboud,M,23,193,97,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Gold
